,id,link,type,pseudo_coi,title,text,area_text,area_name,num_areas,city
688,2359,https://districtr.org/COI/33409,coi,,Sedan's Map,"This area is predominantly African Americans. Sherman Phoenix, BMO Bank and Jet Beauty Supply are areas of interest. Safety  is the issues that need to be addressed in this community. Youth would be the topic at a community meeting. ","This area is predominantly African Americans. Sherman Phoenix, BMO Bank and Jet Beauty Supply are areas of interest. Safety  is the issues that need to be addressed in the community. Youth would be the topic at a community meeting. ",Sedan's Map,1,Milwaukee
690,2360,https://districtr.org/COI/33411,coi,,https://districtr.org/COI/33411,"My community is Black, church people, working people, Latinos and  White. Some important place in my community are Tobacco and vape, Northridge Lake 1 and 2 Take 5 Oil Change. Some issues in my community that the local officials need to pay more attention to are Stolen cars panhandling speed.","My community is Black, church people, working people, Latinos and  White. Some important place in my community are Tobacco and vape, Northridge Lake 1 and 2 Take 5 Oil Change. Some issues in my community that the local officials need to pay more attention to are Stolen cars panhandling speed.", Victoria map 07/29/2021,1,Milwaukee
691,2362,https://districtr.org/COI/33413,coi,,https://districtr.org/COI/33413,My community is Majority black people. Some important places in my community are The library on 20th and Atkinson Walgreens on 22nd and Capitol the beauty supply store on 22nd and Capitol JJ's fish. Some issues in my community that local officials need to pay more attention to are Better road and something about these people dumping trash in the community. ,My community is Majority black people. Some important places in my community are The library on 20th and Atkinson Walgreens on 22nd and Capitol the beauty supply store on 22nd and Capitol JJ's fish. Some issues in my community that local officials need to pay more attention to are Better road and something about these people dumping trash in the community. ,Gary's map 07/29/2021 ,1,Milwaukee 
692,2364,https://districtr.org/COI/33417,coi,,Jamar's Map,"This area is Predominantly African Americans. Washington Library, Sherman park, and Washington High School are areas of interest. Parks are issues that need to be addressed. Violence would be the topic at a community meeting.","This area is Predominantly African Americans. Washington Library, Sherman park, and Washington High School are areas of interest. Parks are issues that need to be addressed. Violence would be the topic at a community meeting.",Jamar's Map,1,Milwaukee
693,2368,https://districtr.org/COI/33423,coi,,LaQuera's Map,"This area is diverse. Citco gas Station, Popeyes and Family Dollar are areas of interest. High Speeds and shooting and are issues that need to be addressed. Pot holes and Pollution  would be the topic at a community meeting.","This area is diverse. Citco gas Station, Popeyes and Family Dollar are areas of interest. High Speeds and shooting and are issues that need to be addressed. Pot holes and Pollution  would be the topic at a community meeting.",LaQuera's Map,1,Milwaukee
694,2369,https://districtr.org/COI/33427,coi,,Brandi's Map,"This area is predonmanitely African Americans. The corner store, Jim's Liquor Store, Gas Station and Auer Avenue School are areas of interest. School and pothole are issue that need to be addressed. Policing and stolen car would be the topic at a community meeting.","This area is predonmanitely African Americans. The corner store, Jim's Liquor Store, Gas Station and Auer Avenue School are areas of interest. School and pothole are issue that need to be addressed. Policing and stolen car would be the topic at a community meeting.",Brandi's Map,1,Milwaukee
695,2370,https://districtr.org/COI/33434,coi,,Jada's Map,"This area consist of Asians, African Americans, Caucasians, and Native Americans. Reformation Lutheran Church, Washington Park, The Boys Tire Shop, Pick N Save, Bethune Academy, ABC Liquor Depot and Harley Davidson are areas of interest. Potholes, speeding, stolen cars, troubled youth, and housing upgrades are issues that need to be addressed. gun violence and police reform would be the topics at a community meeting. ","This area consist of Asians, African Americans, Caucasians, and Native Americans. Reformation Lutheran Church, Washington Park, The Boys Tire Shop, Pick N Save, Bethune Academy, ABC Liquor Depot and Harley Davidson are areas of interest. Potholes, speeding, stolen cars, troubled youth, and housing upgrades are issues that need to be addressed. gun violence and police reform would be the topics at a community meeting. ",Jada's Map,1,Milwaukee
696,2371,https://districtr.org/COI/33436,coi,,Jeffery's Map,"This area is predominately African Americans. Community centers, Schools and  Parks are areas of interest. Racism and discrimination are issues that need to be addressed.. Poor/homeless peoples would be the topic at a community meeting.","This area is predominately African Americans. Community centers, Schools and  Parks are areas of interest. Racism and discrimination are issues that need to be addressed.. Poor/homeless peoples would be the topic at a community meeting.",Jeffery's Map,1,Milwaukee
697,2372,https://districtr.org/COI/33441,coi,,Garfield/42nd Milwaukee,"Garfield/42nd Milwaukee where Mostly African American, but diverse at the same time. In the area are middle to lower middle-classed residents living in the neighborhood. A few important places in the area are Washington Park Library, Washington Park, McBob's, Check Cashing Place, Brother's Plus Groceries; Domino's, Pizza. Some thing that need to be addressed are Gun violence, littering and Drugs.","Garfield/42nd Milwaukee where Mostly African American, but diverse at the same time. In the area are middle to lower middle-classed residents living in the neighborhood. A few important places in the area are Washington Park Library, Washington Park, McBob's, Check Cashing Place, Brother's Plus Groceries; Domino's, Pizza. Some thing that need to be addressed are Gun violence, littering and Drugs.",Garfield/42nd Milwaukee,1,Milwaukee County
698,2374,https://districtr.org/COI/33443,coi,,"Milwaukee,60th n capitol ",I live in Milwaukee on 60th n capitol where the residents in this community are mostly African American. Some problems in this neighborhood that need assistance are Affordable housing and neighborhood investments and projects.,I live in Milwaukee on 60th n capitol where the residents in this community are mostly African American. Some problems in this neighborhood that need assistance are Affordable housing and neighborhood investments and projects.,"Milwaukee,60th n capitol ",1,Milwaukee County
699,2375,https://districtr.org/COI/33444,coi,,Willie's Map,"This area is predominately African Americans with many children and homeowners. Mother's Store, Big Jim's   King of King Church and a laundromat are areas of interest. Affordable housing, better schools and transportation are issues that  need to be addressed. Raising minimum wage, activities for the children and gun violence would be the topics at community meeting","This area is predominately African Americans with many children and homeowners. Mother's Store, Big Jim's   King of King Church and a laundromat are areas of interest. Affordable housing, better schools and transportation are issues that  need to be addressed. Raising minimum wage, activities for the children and gun violence would be the topics at community meeting.",Willie's Map,1,Milwaukee
700,2378,https://districtr.org/COI/33454,coi,,Milwaukee's north side near 38th vliet,"In my community on Milwaukee's north side near 38th vliet live Residents of all ages. A lot of pcw worker's in the area, African American mainly and some Asian. A few imortant places are Bethune academy ,triciclo peru, Washington park, urban ecology center, Pete's pops, brewers stadium and st Michael's Catholic church. Problems that need to be addressed by officials are Park safety, schools, affordable housing, violence and policing.","In my community on Milwaukee's north side near 38th vliet lives Residents of all ages. A lot of pcw worker's in the area, African American mainly and some Asian. A few imortant places are Bethune academy ,triciclo peru, Washington park, urban ecology center, Pete's pops, brewers stadium and st Michael's Catholic church. Problems that need to be addressed by officials are Park safety, schools, affordable housing, violence and policing.",Milwaukee's north side near 38th vliet,1,Milwaukee County
701,2379,https://districtr.org/COI/33455,coi,,https://districtr.org/COI/33455,"My community has a mixer of Black, white Mexican, Puerto Rican, Indian, Philippine, working people, church people and school kids. Some important places are Kwik stop citgo faith Baptist church ring market chicken&grill house jo's cafe acelevo learning north side community center soft touch express car wash. Some issues in my community that local officials need to pay more attention to are Violence policing affordable housing schools sidewalks speed stolen cars.","My community has a mixer of Black, white Mexican, Puerto Rican, Indian, Philippine, working people, church people and school kids. Some important places are Kwik stop citgo faith Baptist church ring market chicken&grill house jo's cafe acelevo learning north side community center soft touch express car wash. Some issues in my community that local officials need to pay more attention to are Violence policing affordable housing schools sidewalks speed stolen cars.",keonia map 07/29/2021,1,Milwaukee
702,2380,https://districtr.org/COI/33457,coi,,https://districtr.org/COI/33457,"My community is mix race we got blacks, Mexican, Puerto Ricans, Asians, Philippine Indiana. Some important places are Granville heights senior apartment rey's cafe Hmong American peace academy. Some important issues in my community that local officials need to pay more attention to are Speed stolen cars policing affordable housing. ","My community is mix race we got blacks, Mexican, Puerto Ricans, Asians, Philippine Indiana. Some important places are Granville heights senior apartment rey's cafe Hmong American peace academy. Some important issues in my community that local officials need to pay more attention to are Speed stolen cars policing affordable housing. ",carrie map 07/29/2021,1,Milwaukee 
703,2381,https://districtr.org/COI/33460,coi,,https://districtr.org/COI/33460,"My community is Black people English. Some important places are Lafollette School, Walmart, Rock Hill Church. Some important issues in the community are Affordable housing, Keefe Avenue School and Clinton Rose.","My community is Black people English. Some important places are Lafollette School, Walmart, Rock Hill Church. Some important issues in the community are Affordable housing, Keefe Avenue School and Clinton Rose.",Yolanda’s map 07-29-2021,1,Milwaukee
704,2382,https://districtr.org/COI/33461,coi,,https://districtr.org/COI/33461,My community is Middle-aged black people hard working with grandkids homeowners. Some important places are Sid Barber shop on 24th and Hopkins Kings and Kings Church on 24th and Keefe Walgreens on 22nd and Capitol Dollar store on teutonia and Capitol. Some important issues that local official need to pay more attention to are Speed bumps pot holes car theft. ,My community is Middle-aged black people hard working with grandkids homeowners. Some important places are Sid Barber shop on 24th and Hopkins Kings and Kings Church on 24th and Keefe Walgreens on 22nd and Capitol Dollar store on teutonia and Capitol. Some important issues that local official need to pay more attention to are Speed bumps pot holes car theft. ,Ereon map  07/29/21,1,Milwaukee
705,2383,https://districtr.org/COI/33466,coi,,https://districtr.org/COI/33466,"My community is Young kids, elderly people a lot of gang members. Some important places in my community are Burleigh  food, B - n- s grocery store, Aaron food store. Some important issues in my community that local officials need to pay more attention to are Housing, speed bumps. ","My community is Young kids, elderly people a lot of gang members. Some important places in my community are Burleigh  food, B - n- s grocery store, Aaron food store. Some important issues in my community that local officials need to pay more attention to are Housing, speed bumps. ",Ethel map 7/29/2021,1,Milwaukee
707,2386,https://districtr.org/COI/33471,coi,,Charise Webb's map,,"Community plagued by violence, drugs, and rising housing costs. There is very limited employment opportunity in this area. The quality of the schools is also a problem, with inadequate facilities and teacher support.",Charis Webb's Map,1,kenosha
708,2388,https://districtr.org/COI/33472,coi,,Susan Watson's map,"A diverse community in Kenosha. Contains a lack of businesses, vacant lots and is a food desert.","Lack of affordable housing. Many vacant lots, a lack of businesses and the area is a food desert.",Susan Watson's Map,1,Kenosha
709,2389,https://districtr.org/COI/33475,coi,,Mary Dandering's map,Community with many poor and elderly residents. Area is a food desert and public transportation is too expensive.,"Area has many working class residents, as well as elderly residents. No grocery stores close by, and public transportation is not affordable for many.",Mary Dendening's map,1,Kenosha
710,2392,https://districtr.org/COI/33477,coi,,"Two distinct communities, united as one","I live in the Town of Beloit, just north of the City of Beloit.  At one time, our area was probably a sundown town, meaning Blacks would have to leave by sundown or they would face dire consequences.  Janesville is still known for having the presence of the Ku Klux Klan in the past and is still feared by some African-Americans.  Beloit is a very diverse community.  By including Janesville and Beloit in the same district can help to balance the ethnic influence in elections.  Beloit also has a greater Hispanic population.  This also is a reason to include both communities in the same election map.  ",,Community 1,1,"Beloit, WI, USA"
711,2391,https://districtr.org/COI/33478,coi,,53rdLocust northside of Milwaukee,"In my community near 53rdLocust, colored brown, white English Some important places that residents use are Grisby daycare, St. Joseph’s Hospital, Bethel-Bethany Church, pick n save, Sherman park, Lutheran School. Some things that need to be addressed are More resources for housing, Community Food Pantry, gunfire, car accidents, sreet Cleaning and Garbage pickup.","In my community near 53rdLocust, colored brown, white English Some important places that residents use are Grisby daycare, St. Joseph’s Hospital, Bethel-Bethany Church, pick n save, Sherman park, Lutheran School. Some things that need to be addressed are More resources for housing, Community Food Pantry, gunfire, car accidents, sreet Cleaning and Garbage pickup.",53rdLocust northside of Milwaukee,1,Milwaukee County
712,2393,https://districtr.org/COI/33482,coi,,Milwaukee's Northside near 38th,"In my neighborhood on Milwaukee's Northside near 38th there are people of many backgrounds such as, Elder Young, Kids and babies african american, caucasian chinese and asian. Some things that needs to be addressed are drugs, dealers, street walker's, but most people in the community work. Some important places are united Methodist church, Harley Davidson, Washington park, abc liquor store family dentist on 35 Lisbon, family dollar, pick and save and rainbow. A Few thing that need to be addressed are Policing, clean streets, affordable housing, parks and Violence.","In my neighborhood on Milwaukee's Northside near 38th there are people of many backgrounds such as, Elder Young, Kids and babies african american, caucasian chinese and asian. Some things that needs to be addressed are drugs, dealers, street walker's, but most people in the community work. Some important places are united Methodist church, Harley Davidson, Washington park, abc liquor store family dentist on 35 Lisbon, family dollar, pick and save and rainbow. A Few thing that need to be addressed are Policing, clean streets, affordable housing, parks and Violence.",Milwaukee's Northside near 38th,1,Milwaukee County
713,2394,https://districtr.org/COI/33484,coi,,Milwaukee 55th Locust ,"I live in Milwaukee near 55th Locust . in my community are mainly African Americans. A few important places are ST. Joseph Hospital,  Beauty Center, Washington High School, Park, and Library, Sherman School, Us Bank, Walgreens, Pick n Save and K & T minni market. Some things that need to be addressed are Auto theft, Crime.","I live in Milwaukee near 55th Locust . in my community are mainly African Americans. A few important places are ST. Joseph Hospital,  Beauty Center, Washington High School, Park, and Library, Sherman School, Us Bank, Walgreens, Pick n Save and K & T minni market. Some things that need to be addressed are Auto theft, Crime.",Milwaukee 55th Locust ,1,Milwaukee County
714,2395,https://districtr.org/COI/33490,coi,,Washington Park- Milwaukee ,"I live in the Washington Park- Milwaukee are where the residents are mostly multicultural, blue collar workers and lower middle-class. Pick N Save, Family Dollar, Check Cashing Place, Washington Park Library, Premier Sports Lounge, Mo' Cuts Barber Shop and Tricklebee Cafe. Problems that need to be addressed are Violence, alcohol and drug addiction, racial profiling, Landscaping upgrades, affordable housing and housing upgrades. One thing we can do is come together (as a community) and practice police reform and peace.","I live in the Washington Park- Milwaukee are where the residents are mostly multicultural, blue collar workers and lower middle-class. Pick N Save, Family Dollar, Check Cashing Place, Washington Park Library, Premier Sports Lounge, Mo' Cuts Barber Shop and Tricklebee Cafe. Problems that need to be addressed are Violence, alcohol and drug addiction, racial profiling, Landscaping upgrades, affordable housing and housing upgrades. One thing we can do is come together (as a community) and practice police reform and peace.",Washington Park- Milwaukee ,1,Milwaukee County
715,2396,https://districtr.org/COI/33493,coi,,53rd Locust - Milwaukee,"In my community near 53rd n Locust are African American, brown, Asian and caucasian residents. Some important places are Lutheran school, Bethel Church, Grisby daycare, St. Joseph Hospital, hyatt pharmacy, Auto fix car repair and the Boys n Girls Club. Sherman Park and community house food pantry. Problems that need to be addressed are affordable housing, Gun fire, neighborhood cleanup streets and provide more recreation for the children in the neighborhood.","In my community near 53rd n Locust are African American, brown, Asian and caucasian residents. Some important places are Lutheran school, Bethel Church, Grisby daycare, St. Joseph Hospital, hyatt pharmacy, Auto fix car repair and the Boys n Girls Club. Sherman Park and community house food pantry. Problems that need to be addressed are affordable housing, Gun fire, neighborhood cleanup streets and provide more recreation for the children in the neighborhood.",53rd Locust - Milwaukee,1,Milwaukee County
716,2397,https://districtr.org/COI/33498,coi,,"Milwaukee, 12th n locust","In my community in Milwaukee near 12th n locust lives some Black and some Hispanic residents. Some important places are the Church on 11th n chambers and the boys and girls club on center. Issues that need to be addressed are the Parks, schools, pot holes, affordable housing, Policing and violence. ","In my community in Milwaukee near 12th n locust lives some Black and some Hispanic residents. Some important places are the Church on 11th n chambers and the boys and girls club on center. Issues that need to be addressed are the Parks, schools, pot holes, affordable housing, Policing and violence. ","Milwaukee, 12th n locust",1,Milwaukee County
718,2404,https://districtr.org/COI/33553,coi,,Vincent's map of Blackhawk,"Located in Janesville, Wisconsin, Blackhawk Technical College is home to approximately 11,200 students. Blackhawk is also an Accredited school according to the Higher Learning Commission. Because Blackhawk is a technical school, each individual who attends this school lives off-campus. ","Located in Janesville, Wisconsin, Blackhawk Technical College is home to approximately 11,200 students. Blackhawk is also an Accredited school according to the Higher Learning Commission. Because Blackhawk is a technical school each individual who attends this school lives off-campus.",Community 1,1,Kenosha
719,2405,https://districtr.org/COI/33555 ,coi,,Vincent's map of Southwest,"This technical college is an accredited occupation educational school. Located in Fennimore, Wisconsin. This school is home to about 2,000 students. fairly a small school as well as a small campus. as well as receiving a small amount of endowment. Being that it is a technical school all students live off campus. ","This technical college is an accredited occupation educational school. Located in Fennimore, Wisconsin. This school is home to about 2,000 students. fairly a small school as well as a small campus. as well as receiving a small amount of endowment. ",Southwest Technical College,1,Kenosha
721,2415,https://districtr.org/COI/33658,coi,,University of Wisconsin- Sheboygan, This community of interest was drawn to ensure that the students of UW- Sheboygan have their voices heard. Additionally to ensure that what they view as a community is established to further strengthen and support the relationship between the community and students.,"The current districts that UW- Sheboygan falls into are very spread out as they are not contiguous and have no physical boundaries. However, the area that is just south of the UW campus and North of Union Ave does follow the political boundary between the city of Sheboygan and the Village of Kohler. This space could still be included into the same district as the UW campus for the sake of contiguity as this space is not currently residential and is only woodlands and farm land. ",University of Wisconsin- Sheboygan,1,Waukesha
722,2416,https://districtr.org/COI/33659,coi,,University of Wisconsin- Manitowoc, This community of interest was drawn to ensure that the students of UW- Manitowoc have their voices heard. Additionally to ensure that what they view as a community is established to further strengthen and support the relationship between the community and students.,"The University of Wisconsin- Manitowoc is one of three of the University of Wisconsin- Green Bays satellite campuses. The city of Manitowoc numbers roughly over 32,000 while enrollment numbers only 500. UW- Manitowoc is one of two colleges that serve the community. Silver Lake College is further west and is a private Catholic university. The University of Wisconsin- Manitowoc's proximity to Lake Michigan provide an opportunity for students who are interested in conservation as the university is partnered with the Lakeshore Water Institute. ",University of Wisconsin- Manitowoc,1,Waukesha
723,2414,https://districtr.org/COI/33663,coi,,University of Wisconsin- Marinette, This community of interest was drawn to ensure that the students of UW- Marinette have their voices heard. Additionally to ensure that what they view as a community is established to further strengthen and support the relationship between the community and students.,"The city of Marinette is located on the Wisconsin- Michigan border thus providing the University of Wisconsin Marinette with an opportunity to better help both Wisconsin and rural Michigan residents receive higher education. Together Marinette, WI and Menominee, MI number 18,000 residents and enrollment numbers over 200. Being the only institution providing higher education UW- Marinette provides a crucial service.",University of Wisconsin- Marinette,1,Waukesha
724,2413,https://districtr.org/COI/33668,coi,,UW- Washington County, This community of interest was drawn to ensure that the students of UW- Washington County have their voices heard. Additionally to ensure that what they view as a community is established to further strengthen and support the relationship between the community and students.,"The University of Wisconsin- Washington County is located in West Bend which has a population of roughly 32,000.  The University of Wisconsin- Washington County currently provides higher education to over 500 students. It also provides alternatives in programs compared to the Moraine Park Technical College to the East which is heavily focused on Manufacturing.",University of Wisconsin- Washington County,1,Waukesha
725,2412,https://districtr.org/COI/33670,coi,,University of Wisconsin- Waukesha, This community of interest was drawn to ensure that the students of UW- Waukesha have their voices heard. Additionally to ensure that what they view as a community is established to further strengthen and support the relationship between the community and students.,"The University of Wisconsin- Waukesha is the largest ""satellite"" two-year campus in the UW system. It provides higher education to over 1,2000 students.  It is one of three institutions that provide higher education to the community of Waukesha. It has several programs and workshops focused  on both middle and high school students to better prepare them for college and assist them in exploring their options in higher education.",University of Wisconsin- Waukesha,1,Waukesha
726,2534,https://districtr.org/COI/34126,coi,,"Alexis' Map of Bay View, Milwaukee WI","This is my definition on the boundaries for Bay View, a neighborhood in SE Milwaukee, WI on the shores of Lake Michigan. Motto: ""Have a Bay View-tiful Day!""","Here's my take on the boundaries for the neighborhood of Bay View, Milwaukee WI","Bay View, WI",1,Milwaukee
